BILIBILI2,ID,EQUAL,DATE,COMMENTS,,
BILIBILI2,六万五点,女,2020-10-14 15:49,。。。。。。出了这个事才知道有这么一个团,0,0
BILIBILI2,好_姬,保密,2020-10-14 15:28,韩国娱乐大多都和zz挂钩了，sm也是yg也是,3,0
BILIBILI2,宵夜诗句,保密,2020-10-14 15:27,追星嘛很正常。谁还没个喜欢的男神女神。但是追到六亲不认的，真的直接被大义灭亲算了。,1,0
BILIBILI2,去神农架当野人,男,2020-10-14 15:20,给爷爬[阴险][阴险][阴险],0,0
BILIBILI2,这个名字要六枚硬币,保密,2020-10-14 14:55,[囧]爷以后再也不真情实感了，白瞎了我的50多块钱[大哭]，再见了您乃！[吐][吐][吐],1,2
BILIBILI2,2060大队长,保密,2020-10-14 14:42,棒      子,1,0
BILIBILI2,lovemoney,男,2020-10-14 14:36,bv1ra4y1j72f 大舔狗在这儿 大家来支援评论 这家伙删评论速度有点快哦！！！,3,2
BILIBILI2,糖果果半甜,女,2020-10-14 14:32,幸好我没喜欢过他们，从始至终都觉得他们不好看，曲风也欣赏不来。,4,2
BILIBILI2,深思与省悟,保密,2020-10-14 14:31,我爷爷就是抗美援朝的，我[微笑]呵呵，靠，我好气，md,1,0
BILIBILI2,hit大菲,保密,2020-10-14 14:22,这组合这么舔美吗,1,0
BILIBILI2,性感美丽的彭丽姐,女,2020-10-14 14:20,死人不安息,0,0
BILIBILI2,追纸条,保密,2020-10-14 14:19,建议限韩令扩大范围[呆]看微博和B站某些up洗得那叫一个狠[呆],2,0
BILIBILI2,这里是李秀满的提款机,女,2020-10-14 14:13,完蛋少年团[生气],0,0
BILIBILI2,kuqi染,保密,2020-10-14 14:11,兄弟们，顶上去，搜索防弹少年团播放量第二chubts小米删评论拉黑，和我冲了,0,0
BILIBILI2,中国外交,保密,2020-10-14 14:10,生前录像,2,0
BILIBILI2,猫咪你个萝卜嘞,保密,2020-10-14 14:06,放心中国还是会有人洗白的，大多数是15-29之间的女性，[吃瓜]因为她们不允许有人说她们“老公”。哈哈,0,1
BILIBILI2,小糖糖大智慧,保密,2020-10-14 13:55,你不就是个棒子,0,0
BILIBILI2,卧底美利坚摇摆每一天,保密,2020-10-14 13:37,看名字就知道 一辈子挨枪子儿的命,2,0
BILIBILI2,板鸭awsl,保密,2020-10-14 13:35,建议禁韩令扩大涉及范围[偷笑],1,0
BILIBILI2,洛水寻仙,女,2020-10-14 13:35,这不能忍!!！,0,0
BILIBILI2,倾丿心丶,保密,2020-10-14 13:00,讨厌棒子，但是棒子好像是挺悲催的，被朝鲜打完还要被🇨🇳打，死了那么多人，还不许你叫苦…[大哭],1,0
BILIBILI2,大连山東路下象棋老头,男,2020-10-14 12:49,别粪坑里淘金行吗。  哪有粉丝愤怒？我只看到护爹的,3,0
BILIBILI2,西谷前輩的小迷弟桐也,男,2020-10-14 12:46,没脑子的。,0,0
BILIBILI2,引号D,女,2020-10-14 12:37,恰你的钱还站着你脑袋上拉屎，这道理，nc粉不会想不到吧,0,0
BILIBILI2,无头少女分尸案,保密,2020-10-14 12:16,呸，是我们瞎了心，看错了他们，现在，给老子爬，建议下架韩国所有相关音乐跟韩剧，将限韩令贯彻到底。,1,0
BILIBILI2,前社长杨贤硕,男,2020-10-14 12:03,怎么说呢，少一个团少一个对手团，还省下不少买专辑和海报的钱，完蛋，真是不知好歹，买的一箱专辑明天祭天完蛋团的祖坟与妈,1,0
BILIBILI2,落-日-葵,保密,2020-10-14 12:01,老子吐了,0,0
BILIBILI2,诀别千里孤行,男,2020-10-14 11:57,不想要中国市场了啊这群人，无脑[阴险],0,0
BILIBILI2,屋子下的荷香粽子,女,2020-10-14 11:49,没得商量,1,0
BILIBILI2,世界赛高啦,保密,2020-10-14 11:34,孝死了孝死了,1,0
BILIBILI2,我爱aijiyong,女,2020-10-14 11:33,抗美援朝是每一个中国人都不能忘记的历史，想想当时在战场上被冻成尸骨、被炮弹轰炸的前辈们。你对他们要做到起码得尊重、敬重。而不是为了你所谓的爱豆发声，拼尽全力去“洗白”，抗美援朝中方死亡将近20w军人，请所有中国人记住这个数字。在这种问题前面不要为你的“爱豆”说话、发声。抗美援朝在初中历史课上就已经讲过了，相信只要有了判断意识的所有人都了解。这种事情发生了，你们还在净化gc，举报用户？如果您承认您不是一名中国人，那我没什么好说的。追星可以，但是国家第一。不要追星追着追着把脑子追没。,2,0
BILIBILI2,世界多和平,男,2020-10-14 11:27,就是一群高丽棒子,2,0
BILIBILI2,小脸儿水当当,保密,2020-10-14 11:26,从此死翘翘,0,0
BILIBILI2,以命相搏的年代,保密,2020-10-14 11:11,国家面前无偶像。既然选择了站队，就别来中国捞金，我谢谢您嘞！,0,0
BILIBILI2,粪便色的苦瓜干,男,2020-10-14 11:03,想问那辱华了[捂眼][捂眼],0,1
BILIBILI2,尘世齿轮,男,2020-10-14 11:01,饭圈100%__(填空),0,0
BILIBILI2,是兔啊2333,女,2020-10-14 10:46,我看他们可以一点都不愤怒[微笑],0,0
BILIBILI2,优良股顺才,保密,2020-10-14 10:43,我支持禁韩令！ 在此向各位同为中国人的哔站朋友们推荐几个rh营销号@伊莉莎白骨精@扒圈老鬼   特别是后者居然宣传韩国rh音乐剧  韩国棒子滚出中国！,0,1
BILIBILI2,沉默者him,男,2020-10-14 10:25,黑袍纠察队,0,0
BILIBILI2,蟹黄堡泥溪,保密,2020-10-14 10:12,一首凉凉送给你[笑][笑][笑],0,0
BILIBILI2,怀抱绿绮-只字不提,保密,2020-10-14 10:06,BV1xp4y1Y75o,0,0
BILIBILI2,曲tand魂,保密,2020-10-14 9:59,外国艺人工作重心还不在中国，道不道歉真无所谓，但是我们也要有我们的态度，你有说的权利，我有抵制的权利，上窜下跳要洗白的粉丝团才是最觉得恶心的存在,1,0
BILIBILI2,QIKAQIKAQI,保密,2020-10-14 9:54,果然，饭圈多少都沾点,4,0
BILIBILI2,bili_30091348023,保密,2020-10-14 9:52,我们国家是怎么崛起的?如今的幸福是谁拼命而来?是怀着什么样的心情、怎么做到一边享受现在得之不易的幸福生活一边替他们洗白呢？？？,2,0
BILIBILI2,菠萝冰棒popin,男,2020-10-14 9:33,"科普一下
铁原狙击战，范弗里特向志愿军阵地倾泻4500吨炸弹，率领美军王牌“御林军”美骑一师，在坦克，飞机的掩护下，疯狂攻击六天，依然没能突破志愿军坚守的高台山阵地…
但就在几天前，韩国的防弹少年团却领了以刽子手范弗里特命名的范弗里特奖…这种情况下却依然有国内得粉丝微他们得割割辩护洗白。范弗里特用4500吨弹药都没能做到的事情，却被区区几个韩国艺人做到了…",5,2
BILIBILI2,勤奋的旦旦悦浏,保密,2020-10-14 9:19,呃现在看到韩国的明星也不敢也不会粉了，上次李孝利事件大家还记得吗？还有去年崔始源点赞，人家韩团还不是销量靠中国，队长上台领奖(那个奖是中国粉丝冲的)还不是提都不提，人家把中国的提款机，真没必要再捧着他们了，看到现在做的中输销量榜单就想这些人是不是傻的，还要不运回，人家一句感谢都没有哦，真的(当然啦，钱是粉丝的，爱给谁给谁，当我没说),2,0
BILIBILI2,bili_401326936,保密,2020-10-14 9:12,"回复 @狐苏还是扶苏 :【BTS入坑必看纪录片――美国行】https://b23.tv/veUE5f
【BTS名场面合集】https://b23.tv/SYQiXl（强推）
【BTS 2017名场面】https://b23.tv/uFAJPk
【BTS2018名场面】https://b23.tv/RubDjO
[doge]",0,0
BILIBILI2,bili_14146063,保密,2020-10-14 9:10,你在微博为防弹少年团冲锋陷阵反黑洗广场，你的男友在宿舍收看NBA转播大喊“湖人牛逼！”你们都有光明的未来。我再也不会跟着CCTV反对这反对那的，没意思，讲不到那天就像NBA一样复播了,2,0
BILIBILI2,持有熏肉の畑山,保密,2020-10-14 9:01,"无比怀念和美爹一起被志愿军撵着跑的美好时光
美其名曰：永远铭记两国共同经历的苦难历史
真是父慈子孝[惊喜]",0,0
BILIBILI2,black_dw,女,2020-10-14 8:55,有评论说别粉外国人，给外国明星花钱就是被割就是傻，真让人头大。每个国家的人只能喜欢自己国家的明星，不然就是大错特错？不应该是看清楚自己喜欢的人到底是什么品性吗？如果出现原则性问题，不管是哪国人都别再关注了。,0,0
BILIBILI2,闻琴解佩神仙侣,男,2020-10-14 8:55,你孝起来真好看～像春天的粪一样～,0,0
BILIBILI2,最美不过皇冠海45888,保密,2020-10-14 8:54,范弗里特是个什么东西，是个什么样的人，不知道的可以去百度一下，,0,0
BILIBILI2,lafin23,保密,2020-10-14 8:48,真的防弹吗,1,1
BILIBILI2,曹丶孟德,男,2020-10-14 8:38,我也有喜欢韩国音乐的时候，但他们的人即便才华再高也不能改变我对中华人民共和国的尊重以及信仰，我不会因你们一个团而毁了我对韩国音乐的整体看法，那么他们会从我的歌单，本地音乐中，get lost！,0,0
BILIBILI2,司樂太常,保密,2020-10-14 8:36,挑拨离间，已举报,0,0
BILIBILI2,西柚柠檬味跳跳糖,保密,2020-10-14 8:25,建议直接下架相关视频，一个个举报过于费劲,1,0
BILIBILI2,别想叫我充钱,保密,2020-10-14 8:23,每天在QQ音乐举报一下[呲牙][呲牙][呲牙],2,0
BILIBILI2,小湖童靴,女,2020-10-14 8:15,统一整容脸。,0,0
BILIBILI2,小湖童靴,女,2020-10-14 8:15,恶臭,0,0
BILIBILI2,年糕茶茶茶茶茶,女,2020-10-14 8:00,说句题外话，我真的觉得防弹的歌不好听，很刺耳。但可能只是我个人的喜好问题，我真的不太能接受他们的风格,1,0
BILIBILI2,为什么昵称都不能用啊,女,2020-10-14 7:56,这种视频底下洗地精还那么多是我没有想到的,1,0
BILIBILI2,随便取个反正不重要,保密,2020-10-14 7:45,我并不追星，也不对这个事件发表看法（怕被怼），只是宿舍有人是防弹的粉丝（防弹的歌挺好听的），她们说，她们最讨厌的就是只把中国人的命当命的那种人（指朝鲜战争中为了保卫国家牺牲的士兵），别的国家的人的命就不是命了吗?其实我不太认同她们的话，但是又在思考我是不是很冷血，能说一下你们的看法吗?,5,5
BILIBILI2,Tao妹儿与e星常伴,保密,2020-10-14 7:44,应该是感谢美国的侵略才换来了他们现在所称的“韩国”吧，这样想想倒还有那么点儿意思[doge]只是可怜了他们的祖先，当时任人宰割，如今还认贼作父起来了。[捂脸],0,0
BILIBILI2,喵喵活宝,保密,2020-10-14 7:28,手下败将,0,0
BILIBILI2,丧失滑稽,保密,2020-10-14 7:17,唉，不正常的人。没有自己的想法,0,0
BILIBILI2,巴比鲁斯名誉理事长,保密,2020-10-14 7:16,爬，放弃中国市场就别在中国赚钱了,2,0
BILIBILI2,樱空有你桃我心弦,保密,2020-10-14 7:05,没事nc粉还能洗[OK],0,0
BILIBILI2,小自由sh,保密,2020-10-14 7:02,国家可以管管这些韩流了 不能这么胡来了,0,0
BILIBILI2,独行小散,男,2020-10-14 6:57,饭圈是人类文化之毒瘤,1,0
BILIBILI2,仓前枚叔,保密,2020-10-14 6:49,不是蠢，就是坏。蠢的话，空了多读书，学历史，别当只有外表的文盲。坏那就没办法了。,1,1
BILIBILI2,蒙古打野01,男,2020-10-14 6:43,追星的都是，沙币,1,1
BILIBILI2,Bow的小世界,保密,2020-10-14 6:28,指路它们的超话，大型邪教现场[笑],0,0
BILIBILI2,猪猪konhu_emo,女,2020-10-14 6:24,不要总是学别的大佬红了就涉及什么政治问题想改变什么，历史先去学透了再说，再说这个团还没到那份上吧,0,2
BILIBILI2,居一龙女人,女,2020-10-14 6:20,这还能洗，相信哥哥，相信个冬瓜皮[微笑],0,0
BILIBILI2,Capitaine77,男,2020-10-14 6:20,棒子日常，而已，反正从来都不喜欢，现在更厌恶[嫌弃],0,0
BILIBILI2,钎默红尘钎羽飞,男,2020-10-14 6:16,7秒,0,0
BILIBILI2,在冰箱里乘凉,保密,2020-10-14 6:15,这个队是怎么火的，感觉只有左下能看。。。现在还乳化,2,2
BILIBILI2,巴拉克之雾,保密,2020-10-14 6:11,看了今天这个啥防弹团的消息我才发现韩国那边是真的多什么男团女团，追的人也是真的多,1,1
BILIBILI2,乱世佳人斯巴达,保密,2020-10-14 6:09,:BV1WZ4y1L7ts[辣眼睛]我原来以为不会有这么多脑残粉的,0,0
BILIBILI2,完美的神那,保密,2020-10-14 6:04,nc们到底学没学过历史  还说我们帮助朝鲜  人家美军帮助韩国  以至于最终造成分裂  人家没有错[吐]  这段历史最开始韩国是日本占领区  战败后美苏抗衡  把朝鲜半岛给分了  有了三八线   然后两者内斗  结果南韩太弱要完蛋了  美国一看不行了  开始加入  迅速侵占整个朝鲜半岛  而亡我中华之心不死 开始侵略我们 进攻台湾 侵占港口  炮轰边境 我国才开始的保家卫国的战争好么  hg分不清谁是入侵者么！！！你哥哥还为人家发声捧臭脚[笑],4,0
BILIBILI2,敲高冷的天然呆,女,2020-10-14 6:04,让我想到之前 我英 rh（甚至可以说反人类），也有一群疯子在原则性的事上拎不清。如果说那次大部分人们还有基本的良心，纷纷脱粉，就算舍不得脱也很低调，那么这次的粉丝可是比那还要夸张，真让人大开眼界[笑],1,0
BILIBILI2,西域-战神阿凡提,保密,2020-10-14 5:59,把韩国电影电视综艺啥的永久禁了吧，这些腊鸡东西输出过来有什么用,0,5
BILIBILI2,looopie,保密,2020-10-14 5:53,偶像有政治立场就变味了，现在国际关系这么紧张,2,1
BILIBILI2,月球的看板娘,男,2020-10-14 5:52,"BV1WZ4y1L7ts
在这里你可以看见一群无脑追星的家伙",1,0
BILIBILI2,Dins_K,男,2020-10-14 5:48,什么奶油小生二椅子，没这事谁找到你们是什么鸟,1,0
BILIBILI2,相信正义巴麻美,男,2020-10-14 5:46,美国侵略朝鲜，到底美国经历了什么苦难呢？什么叫美国和韩国经历了苦难？,0,0
BILIBILI2,五条悟唯一正牌女友,女,2020-10-14 5:46,爱豆你公开谈论什么zz问题，无语，日韩艺人打心眼里有几个zz正确的？但是只要你不公开说，我就仍然能继续饭下去，毕竟国内爱豆实力太垃圾了，不过防弹这公开谈论zz很明显是不care中国市场，已经在全世界赚了太多钱了[doge],0,0
BILIBILI2,MrBanana本尊,男,2020-10-14 5:39,最搞笑的是还有粉丝在外网代表所有中国人给他们道歉  搞笑,1,0
BILIBILI2,五级账号的修养,男,2020-10-14 5:34,让人烦的哪儿是这些韩国人啊，是粉这些人的粉丝啊，为他们说话中国粉丝脑子已经被全面洗脑了，看出来了[呲牙],1,0
BILIBILI2,中国驻美特工川普,保密,2020-10-14 5:32,阿棒给我爬!,0,0
BILIBILI2,李易峰老婆本人,保密,2020-10-14 5:32,我不认识这个团，但是看到这个新闻真的愤怒了，我外公抗美援朝志愿军，我从小他就一直跟我讲那个时候很苦。现在无比恶心这些粉丝，比恶心这个团还要恶心他们。好日子过久了就忘记了好日子是怎么来的了！,1,0
BILIBILI2,事出有鄞,女,2020-10-14 5:29,我也追星，但追星也要有底线吧，国家是每一个人的底线，触碰到自己国家的利益，还能舔着脸去捧人家，还代表自己国家去道歉，建议国家把这种人剔除国籍。,0,0
BILIBILI2,易么人,女,2020-10-14 5:28,从不追韩星，也不混韩圈。我觉得韩国那些男的女的真是辨识度太低了，长得都一个样子，画着眼线打着粉底口红，脑袋染着赤橙黄绿青蓝紫各种颜色，那样真的好看真的帅吗？(我不歧视男人化妆舞台上可以，私底下就不必了)我觉得我们中国男艺人更帅气，硬汉型，英气型，干净的少年型哪个不比那些人妖强？追他们什么呀，喜欢他们什么呀？国家面前没有人妖！估计他们卸了妆可能还没有你爸看着慈祥呢，可能我这29岁的老阿姨每天都忙着工作挣钱体会不来还是学生们的想法吧[笑哭][笑哭],1,0
BILIBILI2,丶Tuzk1,保密,2020-10-14 5:25,绝无回旋余地.jpg,0,0
BILIBILI2,言学生,保密,2020-10-14 5:22,去死吧，辣鸡团体，韩国屎,2,0
BILIBILI2,浅夏诗韵_,男,2020-10-14 5:22,确实该防弹，指不定哪天就飞过去了,1,0
BILIBILI2,曳峰,男,2020-10-14 5:15,洗的人填一下退国籍申请，你不配发中文,2,0
BILIBILI2,钱小豪我爱,保密,2020-10-14 5:15,真的好恶心啊，之前我同学还叫我粉这个团，当时我看他们就觉得无感，如今出了这种事，真的是恶心死人了,1,0
BILIBILI2,自强不息8676,保密,2020-10-14 5:14,"铁原狙击战，范弗里特向志愿军阵地倾泻4500吨炸弹，率领美军王牌“御林军”美骑一师，在坦克，飞机的掩护下，疯狂攻击六天，依然没能突破志愿军坚守的高台山阵地…
但就在几天前，韩国的防弹少年团却领了以刽子手范弗里特命名的范弗里特奖…这种情况下却依然有国内得粉丝微他们得割割辩护洗白。范弗里特用4500吨弹药都没能做到的事情，却被区区几个韩国艺人做到了…
看到这个新闻心里堵了一块大石头，好难受[大哭]",2,0
